Date,영업이익(원),금융손익(비영업)(원),관계기업투자등관련손익(비영업)(원),종가(원),수정주가(원),PBR,us_10_treasury,Quarter,equity,세전이익,순이익,ROE,COE,gm,수정주가_1주후,수정주가_2주후,수정주가_1달후,수정주가_3달후,수정주가_6달후,수익률_1주후,수익률_2주후,수익률_1달후,수익률_3달후,수익률_6달후,kospi,kospi_1주후,kospi_2주후,kospi_1달후,kospi_3달후,kospi_6달후,kospi_수익률_1주후,kospi_수익률_2주후,kospi_수익률_1달후,kospi_수익률_3달후,kospi_수익률_6달후,상대수익률_1주후,상대수익률_2주후,상대수익률_1달후,상대수익률_3달후,상대수익률_6달후
2022-08-05,1357569000000,-191014000000,-75909000000,53000,53000,1.0,2.8399999141693115,2022Q3,10515800000000,1090646000000,872516800000.0,6.909176173524606,2.8799999141693116,0.41683694869516197,51900,51400,52100,50600,46150,-2.0754716981132075,-3.018867924528302,-1.6981132075471699,-4.528301886792453,-12.924528301886792,2490.800049,2527.939941,2462.5,2403.679932,2348.429932,2449.800049,1.4910828356098265,-1.136183091507557,-3.497676059343932,-5.715838854955793,-1.6460574591870822,-3.5665545337230338,-1.882684833020745,1.7995628517967623,1.1875369681633403,-11.27847084269971
2022-08-08,1357569000000,-191014000000,-75909000000,52900,52900,0.99,2.765000104904175,2022Q3,10515800000000,1090646000000,872516800000.0,6.909176173524606,2.805000104904175,0.4019220286343511,51900,51100,51300,50400,46300,-1.890359168241966,-3.402646502835539,-3.0245746691871456,-4.725897920604915,-12.476370510396976,2493.100098,2533.52002,2435.340088,2410.02002,2371.790039,2468.879883,1.6212715258575248,-2.3167946624500098,-3.3324004145139607,-4.86583186520736,-0.9714898739697464,-3.511630694099491,-1.085851840385529,0.30782574532681517,0.13993394460244524,-11.50488063642723
2022-08-09,1357569000000,-191014000000,-75909000000,52900,52900,0.99,2.796999931335449,2022Q3,10515800000000,1090646000000,872516800000.0,6.909176173524606,2.8369999313354493,0.4065072103363833,51300,51200,52000,50500,46350,-3.0245746691871456,-3.213610586011342,-1.7013232514177694,-4.536862003780719,-12.381852551984878,2503.459961,2516.469971,2447.449951,2376.459961,2399.040039,2480.399902,0.5196811693686186,-2.2373040061574194,-5.072979076097155,-4.171024247509427,-0.9211275338627198,-3.544255838555764,-0.9763065798539228,3.3716558246793857,-0.3658377562712918,-11.460725018122158
2022-08-10,1357569000000,-191014000000,-75909000000,52200,52200,0.98,2.7860000133514404,2022Q3,10515800000000,1090646000000,872516800000.0,6.909176173524606,2.8260000133514405,0.4008408446287462,51200,52300,51900,51200,46250,-1.9157088122605364,0.19157088122605362,-0.5747126436781609,-1.9157088122605364,-11.398467432950191,2480.879883,2508.050049,2477.26001,2384.280029,2424.409912,2438.189941,1.0951826481475757,-0.14591085303262535,-3.893773925208617,-2.276207380573128,-1.7207581186227054,-3.010891460408112,0.337481734258679,3.3190612815304563,0.36049856831259164,-9.677709314327487
2022-08-11,1357569000000,-191014000000,-75909000000,52600,52600,0.99,2.888000011444092,2022Q3,10515800000000,1090646000000,872516800000.0,6.909176173524606,2.928000011444092,0.4195464030049353,51000,51300,51800,50400,46700,-3.041825095057034,-2.4714828897338403,-1.520912547528517,-4.182509505703422,-11.216730038022813,2523.780029,2492.689941,2481.030029,2449.540039,2402.22998,2451.709961,-1.231885807905326,-1.6938877203548868,-2.9416188870238513,-4.816190301979758,-2.8556398407097463,-1.809939287151708,-0.7775951693789536,1.4207063394953343,0.6336807962763364,-8.361090197313068
2022-08-12,1357569000000,-191014000000,-75909000000,51900,51900,0.98,2.8489999771118164,2022Q3,10515800000000,1090646000000,872516800000.0,6.909176173524606,2.8889999771118164,0.4097767818424694,51400,51300,51000,50500,46700,-0.9633911368015413,-1.1560693641618496,-1.7341040462427744,-2.697495183044316,-10.01926782273603,2527.939941,2462.5,2426.889893,2411.419922,2483.159912,2483.639893,-2.588666761367496,-3.997327877972717,-4.609287471992201,-1.7714039908039103,-1.752416949529105,1.6252756245659548,2.8412585138108675,2.8751834257494266,-0.9260911922404058,-8.266850873206925
2022-08-16,1357569000000,-191014000000,-75909000000,51900,51900,0.98,2.8239998817443848,2022Q3,10515800000000,1090646000000,872516800000.0,6.909176173524606,2.863999881744385,0.4062307594448983,51100,52000,51200,50100,46700,-1.5414258188824663,0.1926782273603083,-1.348747591522158,-3.4682080924855487,-10.01926782273603,2533.52002,2435.340088,2450.929932,2401.830078,2474.649902,2481.52002,-3.875238057128122,-3.25989482411905,-5.197904139711515,-2.323649212766032,-2.052480327351035,2.333812238245656,3.4525730514793582,3.849156548189357,-1.1445588797195168,-7.966787495384995
2022-08-17,1357569000000,-191014000000,-75909000000,51300,51300,0.96,2.8929998874664307,2022Q3,10515800000000,1090646000000,872516800000.0,6.909176173524606,2.9329998874664307,0.40752758668352196,51200,52100,52400,50100,47000,-0.1949317738791423,1.5594541910331383,2.144249512670565,-2.3391812865497075,-8.382066276803119,2516.469971,2447.449951,2472.050049,2382.780029,2480.330078,2469.72998,-2.7427317152754505,-1.7651679738641333,-5.312598343737596,-1.4361344826872178,-1.8573633517838595,2.547799941396308,3.3246221648972716,7.456847856408161,-0.9030468038624897,-6.52470292501926
2022-08-18,1357569000000,-191014000000,-75909000000,51200,51200,0.96,2.880000114440918,2022Q3,10515800000000,1090646000000,872516800000.0,6.909176173524606,2.920000114440918,0.40572132472246303,52300,52400,51400,49550,47700,2.1484375,2.34375,0.390625,-3.22265625,-6.8359375,2508.050049,2477.26001,2415.610107,2355.659912,2477.449951,2452.699951,-1.2276485077431554,-3.6857295585810683,-6.0760405104659005,-1.2200752537693833,-2.206897666259446,3.3760860077431554,6.029479558581068,6.4666655104659005,-2.0025809962306167,-4.6290398337405545
2022-08-19,1357569000000,-191014000000,-75909000000,51000,51000,0.96,2.989000082015991,2022Q3,10515800000000,1090646000000,872516800000.0,6.909176173524606,3.0290000820159912,0.4208663964711097,51300,52600,51800,49850,47700,0.5882352941176471,3.1372549019607843,1.5686274509803921,-2.2549019607843137,-6.470588235294119,2492.689941,2481.030029,2409.409912,2367.850098,2442.899902,2465.639893,-0.4677642336584563,-3.3409702358164255,-5.008237925889725,-1.9974421279216763,-1.0851749973022442,1.0559995277761034,6.47822513777721,6.576865376870117,-0.2574598328626374,-5.385413237991875
2022-08-22,1357569000000,-191014000000,-75909000000,51400,51400,0.97,3.0369999408721924,2022Q3,10515800000000,1090646000000,872516800000.0,6.909176173524606,3.0769999408721924,0.4319892658234874,51300,52100,51700,49550,46600,-0.19455252918287938,1.3618677042801557,0.5836575875486382,-3.599221789883268,-9.33852140077821,2462.5,2426.889893,2403.679932,2347.209961,2444.47998,2427.899902,-1.4460957157360395,-2.388632203045685,-4.6818289949238565,-0.7317774619289312,-1.4050801218274067,1.25154318655316,3.7504999073258407,5.265486582472494,-2.867444327954337,-7.933441278950804
2022-08-23,1357569000000,-191014000000,-75909000000,51100,51100,0.96,3.053999900817871,2022Q3,10515800000000,1090646000000,872516800000.0,6.909176173524606,3.093999900817871,0.42989783878530563,52000,51300,51400,49750,44600,1.761252446183953,0.3913894324853229,0.5870841487279843,-2.6418786692759295,-12.720156555772993,2435.340088,2450.929932,2410.02002,2332.310059,2419.5,2475.47998,0.6401505923882318,-1.0396933112037694,-4.230621813670897,-0.650426118226816,1.6482253217030012,1.1211018537957211,1.4310827436890923,4.817705962398882,-1.9914525510491137,-14.368381877475993
2022-08-24,1357569000000,-191014000000,-75909000000,51200,51200,0.96,3.1059999465942383,2022Q3,10515800000000,1090646000000,872516800000.0,6.909176173524606,3.1459999465942383,0.43712301913844276,52100,52000,52700,49750,44400,1.7578125,1.5625,2.9296875,-2.83203125,-13.28125,2447.449951,2472.050049,2376.459961,2290.0,2405.27002,2451.209961,1.0051318103542248,-2.9005696304839383,-6.433224546049156,-1.7234236386638218,0.1536296992902212,0.7526806896457752,4.463069630483938,9.362912046049157,-1.1086076113361782,-13.43487969929022
2022-08-25,1357569000000,-191014000000,-75909000000,52300,52300,0.98,3.0260000228881836,2022Q3,10515800000000,1090646000000,872516800000.0,6.909176173524606,3.0660000228881836,0.4348825311394007,52400,51900,53500,50000,44700,0.19120458891013384,-0.7648183556405354,2.294455066921606,-4.397705544933078,-14.531548757170173,2477.26001,2415.610107,2384.280029,2220.939941,2418.01001,2455.120117,-2.4886327132047796,-3.7533396020064904,-10.346918287354095,-2.391755397528901,-0.8937250393833317,2.6798373021149136,2.988521246365955,12.6413733542757,-2.005950147404177,-13.63782371778684
2022-08-26,1357569000000,-191014000000,-75909000000,51300,51300,0.96,3.0350000858306885,2022Q3,10515800000000,1090646000000,872516800000.0,6.909176173524606,3.0750000858306885,0.4272578970716193,52600,51800,52500,50000,45050,2.53411306042885,0.9746588693957114,2.3391812865497075,-2.53411306042885,-12.183235867446394,2481.030029,2409.409912,2449.540039,2223.860107,2441.330078,2458.959961,-2.886708994363403,-1.2692305063591809,-10.365449792788462,-1.600139882869594,-0.8895526350761469,5.420822054792253,2.2438893757548923,12.70463107933817,-0.9339731775592559,-11.293683232370247
2022-08-29,1357569000000,-191014000000,-75909000000,51300,51300,0.96,3.109999895095825,2022Q3,10515800000000,1090646000000,872516800000.0,6.909176173524606,3.1499998950958252,0.4376787945977859,52100,51000,51300,50000,45100,1.5594541910331383,-0.5847953216374269,0.0,-2.53411306042885,-12.085769980506821,2426.889893,2403.679932,2411.419922,2169.290039,2437.860107,2417.679932,-0.9563664617395983,-0.637440167542038,-10.614402191999242,0.452027676724926,-0.3794964504390897,2.5158206527727365,0.05264484590461116,10.614402191999242,-2.986140737153776,-11.706273530067731
2022-08-30,1357569000000,-191014000000,-75909000000,52000,52000,0.98,3.109999895095825,2022Q3,10515800000000,1090646000000,872516800000.0,6.909176173524606,3.1499998950958252,0.44679710281857304,51300,51200,50000,49900,44900,-1.3461538461538463,-1.5384615384615385,-3.8461538461538463,-4.038461538461538,-13.653846153846153,2450.929932,2410.02002,2401.830078,2170.929932,2408.27002,2439.090088,-1.6691587738135338,-2.0033152869422812,-11.424235199229678,-1.740560243808719,-0.4830755806363903,0.3230049276596876,0.4648537484807427,7.578081353075831,-2.297901294652819,-13.170770573209763
2022-08-31,1357569000000,-191014000000,-75909000000,52100,52100,0.98,3.132999897003174,2022Q3,10515800000000,1090646000000,872516800000.0,6.909176173524606,3.172999897003174,0.45005943125008324,52000,52400,50800,49800,45100,-0.19193857965451055,0.5758157389635317,-2.495201535508637,-4.414587332053743,-13.43570057581574,2472.050049,2376.459961,2382.780029,2155.48999,2433.389893,2423.610107,-3.86683465566032,-3.6111736506350938,-12.805568363312691,-1.563890505195832,-1.9595049064477892,3.6748960760058096,4.186989389598626,10.310366827804053,-2.8506968268579107,-11.476195669367952
2022-09-01,1357569000000,-191014000000,-75909000000,52400,52400,0.98,3.265000104904175,2022Q3,10515800000000,1090646000000,872516800000.0,6.909176173524606,3.305000104904175,0.46878238757571267,51900,51400,50900,50000,44950,-0.9541984732824428,-1.9083969465648856,-2.8625954198473282,-4.580152671755725,-14.217557251908397,2415.610107,2384.280029,2355.659912,2209.379883,2472.530029,2402.639893,-1.2969840583631884,-2.48178275236865,-8.537396966604094,2.356337301084162,-0.5369332560090974,0.34278558508074564,0.5733858058037644,5.674801546756766,-6.936489972839887,-13.6806239958993
2022-09-02,1357569000000,-191014000000,-75909000000,52600,52600,0.99,3.193000078201294,2022Q3,10515800000000,1090646000000,872516800000.0,6.909176173524606,3.233000078201294,0.4632491627126234,51800,51800,50900,50500,45150,-1.520912547528517,-1.520912547528517,-3.2319391634980987,-3.9923954372623576,-14.163498098859314,2409.409912,2449.540039,2367.850098,2215.219971,2479.840088,2412.850098,1.6655583095318445,-1.7248959503741008,-8.059647303385049,2.9231296696018507,0.1427812670175407,-3.1864708570603613,0.2039834028455838,4.8277081398869495,-6.915525106864209,-14.306279365876854
2022-09-05,1357569000000,-191014000000,-75909000000,52100,52100,0.98,3.193000078201294,2022Q3,10515800000000,1090646000000,872516800000.0,6.909176173524606,3.233000078201294,0.45856987824077877,51000,51700,50500,50300,45050,-2.111324376199616,-0.7677543186180422,-3.071017274472169,-3.45489443378119,-13.531669865642995,2403.679932,2411.419922,2347.209961,2237.860107,2434.330078,2427.850098,0.32200585015326555,-2.3493132445888385,-6.898581745117305,1.2751342469501448,1.0055484375529529,-2.4333302263528815,1.5815589259707963,3.827564470645136,-4.730028680731335,-14.537218303195948
2022-09-06,1357569000000,-191014000000,-75909000000,51300,51300,0.96,3.3399999141693115,2022Q3,10515800000000,1090646000000,872516800000.0,6.909176173524606,3.3799999141693116,0.46963629760033404,51200,51400,50200,50400,45600,-0.1949317738791423,0.1949317738791423,-2.144249512670565,-1.7543859649122806,-11.11111111111111,2410.02002,2401.830078,2332.310059,2232.840088,2419.320068,2432.070068,-0.3398287952811269,-3.224452923839198,-7.351803326513445,0.3858909022672791,0.9149321506466184,0.14489702140198463,3.41938469771834,5.20755381384288,-2.14027686717956,-12.02604326175773
2022-09-07,1357569000000,-191014000000,-75909000000,52000,52000,0.98,3.265000104904175,2022Q3,10515800000000,1090646000000,872516800000.0,6.909176173524606,3.305000104904175,0.46878238757571267,52400,52700,48700,50400,46250,0.7692307692307693,1.3461538461538463,-6.346153846153846,-3.076923076923077,-11.057692307692307,2376.459961,2382.780029,2290.0,2192.070068,2393.159912,2462.620117,0.2659446447118152,-3.6381829451743926,-7.759015343242302,0.7027238528762259,3.625567331828483,0.503286124518954,4.984336791328239,1.412861497088456,-3.779646929799303,-14.68325963952079
2022-09-08,1357569000000,-191014000000,-75909000000,51900,51900,0.98,3.2920000553131104,2022Q3,10515800000000,1090646000000,872516800000.0,6.909176173524606,3.3320000553131104,0.472612070121969,51400,53500,48750,50200,47450,-0.9633911368015413,3.0828516377649327,-6.069364161849711,-3.275529865125241,-8.574181117533719,2384.280029,2355.659912,2220.939941,2202.469971,2382.810059,2463.350098,-1.2003672660884388,-6.850709061573905,-7.6253651328134335,-0.061652573612195574,3.3163079855667355,0.23697612928689749,9.933560699338837,1.5560009709637228,-3.2138772915130454,-11.890489103100455
2022-09-13,1357569000000,-191014000000,-75909000000,51800,51800,0.97,3.421999931335449,2022Q3,10515800000000,1090646000000,872516800000.0,6.909176173524606,3.4619999313354493,0.4860405711267722,51800,52500,48550,50200,46700,0.0,1.3513513513513513,-6.274131274131274,-3.088803088803089,-9.845559845559846,2449.540039,2367.850098,2223.860107,2162.870117,2371.080078,2431.909912,-3.3349093992907,-9.213155466204649,-11.703010256449213,-3.203048725508096,-0.7197321423330244,3.3349093992907,10.564506817556,5.428878982317939,0.11424563670500731,-9.125827703226822
2022-09-14,1357569000000,-191014000000,-75909000000,51000,51000,0.96,3.4119999408721924,2022Q3,10515800000000,1090646000000,872516800000.0,6.909176173524606,3.4519999408721924,0.4796403883774122,51700,51300,49700,50000,47500,1.3725490196078431,0.5882352941176471,-2.549019607843137,-1.9607843137254901,-6.862745098039216,2411.419922,2347.209961,2169.290039,2212.550049,2389.040039,2419.090088,-2.662744900388196,-10.040967182488096,-8.247002987147093,-0.9280790457034328,0.31807674515844364,4.03529391999604,10.629202476605743,5.697983379303956,-1.0327052680220574,-7.18082184319766
2022-09-15,1357569000000,-191014000000,-75909000000,51200,51200,0.96,3.4590001106262207,2022Q3,10515800000000,1090646000000,872516800000.0,6.909176173524606,3.4990001106262207,0.4861708576881766,51400,50000,49000,49900,46600,0.390625,-2.34375,-4.296875,-2.5390625,-8.984375,2401.830078,2332.310059,2170.929932,2219.709961,2373.02002,2394.590088,-2.894460338255455,-9.613508803764757,-7.582556262749905,-1.1995044222274922,-0.30143639495216756,3.285085338255455,7.269758803764757,3.285681262749905,-1.3395580777725078,-8.682938605047832
2022-09-16,1357569000000,-191014000000,-75909000000,52400,52400,0.98,3.447999954223633,2022Q3,10515800000000,1090646000000,872516800000.0,6.909176173524606,3.487999954223633,0.49473915113607525,52700,50800,50200,49850,46500,0.5725190839694656,-3.0534351145038165,-4.198473282442748,-4.866412213740458,-11.259541984732824,2382.780029,2290.0,2155.48999,2249.949951,2372.399902,2410.600098,-3.8937723109479703,-9.538859493269657,-5.574584157302418,-0.43563093838570616,1.1675466749515833,4.466291394917436,6.48542437876584,1.3761108748596698,-4.430781275354752,-12.427088659684408
2022-09-19,1357569000000,-191014000000,-75909000000,51400,51400,0.97,3.490000009536743,2022Q3,10515800000000,1090646000000,872516800000.0,6.909176173524606,3.530000009536743,0.49558730639573356,53500,50900,49100,49800,46950,4.085603112840467,-0.9727626459143969,-4.474708171206226,-3.11284046692607,-8.657587548638132,2355.659912,2220.939941,2209.379883,2237.439941,2399.25,2348.969971,-5.71899068765067,-6.209726126204928,-5.018550020644915,1.8504406250642143,-0.2839943476526797,9.804593800491137,5.236963480290531,0.5438418494386896,-4.963281091990284,-8.373593200985452
2022-09-20,1357569000000,-191014000000,-75909000000,51800,51800,0.97,3.571000099182129,2022Q3,10515800000000,1090646000000,872516800000.0,6.909176173524606,3.611000099182129,0.5069591523268155,52500,50900,49550,49300,47600,1.3513513513513513,-1.7374517374517375,-4.343629343629344,-4.826254826254826,-8.108108108108109,2367.850098,2223.860107,2215.219971,2218.090088,2360.969971,2379.719971,-6.081043353277337,-6.445937060328213,-6.3247251220207925,-0.2905642973687899,0.5012932621885973,7.432394704628688,4.708485322876475,1.981095778391449,-4.535690528886036,-8.609401370296705
2022-09-21,1357569000000,-191014000000,-75909000000,51700,51700,0.97,3.509999990463257,2022Q3,10515800000000,1090646000000,872516800000.0,6.909176173524606,3.549999990463257,0.4983951638032574,51300,50500,49600,48800,47200,-0.7736943907156674,-2.321083172147002,-4.061895551257253,-5.609284332688588,-8.704061895551257,2347.209961,2169.290039,2237.860107,2213.120117,2360.02002,2377.909912,-7.58005994164235,-4.658716340544707,-5.712733254713727,0.5457568437781485,1.3079337387832453,6.8063655509266825,2.337633168397705,1.6508377034564736,-6.155041176466737,-10.011995634334502
2022-09-22,1357569000000,-191014000000,-75909000000,51400,51400,0.97,3.7079999446868896,2022Q3,10515800000000,1090646000000,872516800000.0,6.909176173524606,3.7479999446868897,0.5261929722211237,50000,50200,49450,48750,46850,-2.7237354085603114,-2.3346303501945527,-3.7937743190661477,-5.155642023346303,-8.852140077821012,2332.310059,2170.929932,2232.840088,2236.159912,2352.169922,2395.689941,-6.919325600696211,-4.26486909903603,-4.1225285046888285,0.8515104123212176,2.7174723941796533,4.195590192135899,1.9302387488414774,0.3287541856226808,-6.00715243566752,-11.569612472000665
2022-09-23,1357569000000,-191014000000,-75909000000,52700,52700,0.99,3.697000026702881,2022Q3,10515800000000,1090646000000,872516800000.0,6.909176173524606,3.737000026702881,0.5354661588472053,50800,48700,49550,48500,47650,-3.6053130929791273,-7.590132827324478,-5.977229601518026,-7.969639468690702,-9.582542694497153,2290.0,2155.48999,2192.070068,2235.070068,2333.290039,2379.199951,-5.873799563318776,-4.276416244541485,-2.3986869868995635,1.8903947161572046,3.8951943668122295,2.2684864703396483,-3.313716582782993,-3.5785426146184625,-9.860034184847907,-13.477737061309384
2022-09-26,1357569000000,-191014000000,-75909000000,53500,53500,1.01,3.878000020980835,2022Q3,10515800000000,1090646000000,872516800000.0,6.909176173524606,3.918000020980835,0.572742671746341,50900,48750,49200,48600,48800,-4.859813084112149,-8.878504672897195,-8.037383177570094,-9.158878504672897,-8.785046728971963,2220.939941,2209.379883,2202.469971,2249.560059,2328.949951,2388.350098,-0.5205029540238264,-0.831628521736784,1.2886488946258192,4.863256678222798,7.537806579525141,-4.339310130088323,-8.046876151160411,-9.326032072195913,-14.022135182895695,-16.322853308497105
2022-09-27,1357569000000,-191014000000,-75909000000,52500,52500,0.99,3.9639999866485596,2022Q3,10515800000000,1090646000000,872516800000.0,6.909176173524606,4.00399998664856,0.573723970445513,50900,48550,50400,48750,48600,-3.0476190476190474,-7.523809523809525,-4.0,-7.142857142857142,-7.428571428571429,2223.860107,2215.219971,2162.870117,2288.780029,2356.72998,2416.959961,-0.38851976222801066,-2.742528174682529,2.91924486597214,5.974740613484107,8.683093571946522,-2.659099285391037,-4.781281349126996,-6.91924486597214,-13.11759775634125,-16.111665000517952
2022-09-28,1357569000000,-191014000000,-75909000000,51300,51300,0.96,3.7049999237060547,2022Q3,10515800000000,1090646000000,872516800000.0,6.909176173524606,3.7449999237060547,0.5203514625280974,50500,49700,50200,49000,47800,-1.5594541910331383,-3.1189083820662766,-2.144249512670565,-4.483430799220272,-6.82261208576998,2169.290039,2237.860107,2212.550049,2268.399902,2313.689941,2424.47998,3.160945137221459,1.9942012926930683,4.568769561385523,6.656551194351384,11.763753873946595,-4.720399328254597,-5.113109674759345,-6.7130190740560876,-11.139981993571656,-18.586365959716574
2022-09-29,1357569000000,-191014000000,-75909000000,50000,50000,0.94,3.746999979019165,2022Q3,10515800000000,1090646000000,872516800000.0,6.909176173524606,3.786999979019165,0.5152249545928209,50200,49000,50100,49250,48350,0.4,-2.0,0.2,-1.5,-3.3000000000000003,2170.929932,2232.840088,2219.709961,2293.610107,2317.139893,2414.959961,2.851780478376117,2.2469646892316195,5.651042587403045,6.734900046511498,11.240806320044788,-2.4517804783761172,-4.2469646892316195,-5.451042587403045,-8.234900046511498,-14.540806320044789
2022-09-30,1357569000000,-191014000000,-75909000000,50800,50800,0.95,3.803999900817871,2022Q3,10515800000000,1090646000000,872516800000.0,6.909176173524606,3.843999900817871,0.5285434636578488,48700,50200,50200,49300,48400,-4.133858267716536,-1.1811023622047243,-1.1811023622047243,-2.952755905511811,-4.724409448818897,2155.48999,2192.070068,2249.949951,2335.219971,2332.790039,2409.219971,1.6970655474953034,4.382296435531117,8.338242433684414,8.225510200583207,11.771336548865158,-5.83092381521184,-5.563398797735841,-9.519344795889138,-11.178266106095018,-16.495745997684054
2022-10-04,1612070000000,-276489000000,-81707000000,50900,50900,0.96,3.617000102996826,2022Q4,10383400000000,1253874000000,1003099200000.0,6.909176173524606,3.657000102996826,0.5081242699136466,48750,49100,50300,48200,48500,-4.223968565815324,-3.536345776031434,-1.1787819253438114,-5.304518664047151,-4.715127701375246,2209.379883,2202.469971,2237.439941,2336.870117,2280.449951,2434.939941,-0.31275345870432536,1.2700422510364655,5.770408021769784,3.216742785921347,10.209202126604138,-3.911215107110998,-4.8063880270679,-6.949189947113595,-8.521261449968499,-14.924329827979385
2022-10-05,1612070000000,-276489000000,-81707000000,50900,50900,0.96,3.759000062942505,2022Q4,10383400000000,1253874000000,1003099200000.0,6.909176173524606,3.799000062942505,0.5278545471745187,48550,49550,50400,47400,48850,-4.616895874263261,-2.6522593320235757,-0.9823182711198428,-6.8762278978389,-4.027504911591356,2215.219971,2162.870117,2218.090088,2329.169922,2236.399902,2443.919922,-2.3631898721267013,0.12956352134656413,5.143956468962334,0.9561096088547373,10.324028944934067,-2.25370600213656,-2.78182285337014,-6.126274740082177,-7.832337506693637,-14.351533856525423
2022-10-06,1612070000000,-276489000000,-81707000000,50500,50500,0.95,3.8259999752044678,2022Q4,10383400000000,1253874000000,1003099200000.0,6.909176173524606,3.865999975204468,0.5315684365551031,49700,49600,50600,47250,47800,-1.5841584158415842,-1.782178217821782,0.19801980198019803,-6.435643564356436,-5.346534653465347,2237.860107,2212.550049,2213.120117,2348.429932,2225.669922,2453.159912,-1.1309937525062654,-1.1055199528609334,4.940872964048956,-0.5447250684646987,9.620789267682321,-0.4531646633353188,-0.6766582649608486,-4.742853162068758,-5.8909184958917375,-14.967323921147667
2022-10-07,1612070000000,-276489000000,-81707000000,50200,50200,0.94,3.882999897003174,2022Q4,10383400000000,1253874000000,1003099200000.0,6.909176173524606,3.922999897003174,0.5337278729863104,49000,49450,50400,46950,48300,-2.3904382470119523,-1.4940239043824701,0.398406374501992,-6.47410358565737,-3.7848605577689245,2232.840088,2219.709961,2236.159912,2371.790039,2218.679932,2476.860107,-0.5880460078876864,0.14868167307824479,6.22301398773525,-0.634176897669526,10.928683174018687,-1.802392239124266,-1.6427055774607149,-5.824607613233258,-5.839926687987844,-14.713543731787611
2022-10-11,1612070000000,-276489000000,-81707000000,48700,48700,0.92,3.938999891281128,2022Q4,10383400000000,1253874000000,1003099200000.0,6.909176173524606,3.978999891281128,0.5298287101154059,50200,49550,50500,47350,47550,3.0800821355236137,1.7453798767967144,3.696098562628337,-2.772073921971253,-2.3613963039014374,2192.070068,2249.949951,2235.070068,2399.040039,2255.97998,2472.340088,2.6404212093826223,1.9616161284129172,9.441758911877992,2.9155049801081483,12.785632361456065,0.4396609261409914,-0.21623625161620286,-5.745660349249655,-5.687578902079402,-15.147028665357503
2022-10-12,1612070000000,-276489000000,-81707000000,48750,48750,0.92,3.9019999504089355,2022Q4,10383400000000,1253874000000,1003099200000.0,6.909176173524606,3.9419999504089356,0.5249019366843194,49100,49200,51200,47100,47700,0.717948717948718,0.9230769230769231,5.0256410256410255,-3.3846153846153846,-2.1538461538461537,2202.469971,2237.439941,2249.560059,2424.409912,2264.649902,2480.51001,1.5877614887127152,2.1380581174788658,10.076865697253137,2.823190863835851,12.62401043650824,-0.8698127707639972,-1.2149811944019426,-5.051224671612111,-6.207806248451236,-14.777856590354393
2022-10-13,1612070000000,-276489000000,-81707000000,48550,48550,0.91,3.9519999027252197,2022Q4,10383400000000,1253874000000,1003099200000.0,6.909176173524606,3.9919999027252198,0.525781919615863,49550,50400,50400,47600,47950,2.059732234809475,3.810504634397528,3.810504634397528,-1.956745623069001,-1.235839340885685,2162.870117,2218.090088,2288.780029,2402.22998,2289.969971,2495.209961,2.553087703509105,5.8214273252174245,11.06677008104413,5.876444128614314,15.365686611869728,-0.49335546869963,-2.0109226908198963,-7.2562654466466014,-7.8331897516833155,-16.601525952755413
2022-10-14,1612070000000,-276489000000,-81707000000,49700,49700,0.93,4.010000228881836,2022Q4,10383400000000,1253874000000,1003099200000.0,6.909176173524606,4.050000228881836,0.5451446190202859,49600,50200,50500,47500,47850,-0.2012072434607646,1.0060362173038229,1.6096579476861168,-4.426559356136821,-3.722334004024145,2212.550049,2213.120117,2268.399902,2483.159912,2350.189941,2459.22998,0.025765202475652206,2.5242300405924136,12.23067758952196,6.220871345360475,11.14912320792433,-0.2269724459364168,-1.5181938232885908,-10.621019641835844,-10.647430701497296,-14.871457211948474
2022-10-17,1612070000000,-276489000000,-81707000000,49000,49000,0.92,4.014999866485596,2022Q4,10383400000000,1253874000000,1003099200000.0,6.909176173524606,4.054999866485596,0.5399485819253097,49450,50100,50100,46900,47600,0.9183673469387756,2.2448979591836733,2.2448979591836733,-4.285714285714286,-2.857142857142857,2219.709961,2236.159912,2293.610107,2474.649902,2351.310059,2490.409912,0.7410856052828271,3.3292703685803726,11.485281657480478,5.928706917218717,12.19528477846931,0.17728174165594857,-1.0843724093966993,-9.240383698296805,-10.214421202933003,-15.052427635612167
2022-10-18,1612070000000,-276489000000,-81707000000,50200,50200,0.94,3.997999906539917,2022Q4,10383400000000,1253874000000,1003099200000.0,6.909176173524606,4.037999906539917,0.5493737338313079,49550,50200,50100,46500,47650,-1.294820717131474,0.0,-0.199203187250996,-7.370517928286853,-5.079681274900398,2249.949951,2235.070068,2335.219971,2480.330078,2359.530029,2512.080078,-0.6613428442435635,3.7898629683785323,10.239344519535043,4.870334024598931,11.650487020099936,-0.6334778728879106,-3.7898629683785323,-10.43854770678604,-12.240851952885784,-16.730168295000333
